PMID,title,journal,nodeGroup,isSpikeNode
32821757,"ACE2 as Drug Target of COVID-19 Virus Treatment, Simplified Updated Review.",Reports of biochemistry & molecular biology,9,1
32820801,Unpuzzling COVID-19: tissue-related signaling pathways associated with SARS-CoV-2 infection and transmission.,"Clinical science (London, England : 1979)",9,1
32820179,Evolutionary and structural analyses of SARS-CoV-2 D614G spike protein mutation now documented worldwide.,Scientific reports,9,1
32818905,"ACE2, Metformin, and COVID-19.",iScience,9,1
32818215,A high throughput screen for TMPRSS2 expression identifies FDA-approved and clinically advanced compounds that can limit SARS-CoV-2 entry.,Research square,9,1
32817969,"Detection, prevalence, and duration of humoral responses to SARS-CoV-2 under conditions of limited population exposure.",medRxiv : the preprint server for health sciences,9,1
32817961,Quantifying absolute neutralization titers against SARS-CoV-2 by a standardized virus neutralization assay allows for cross-cohort comparisons of COVID-19 sera.,medRxiv : the preprint server for health sciences,9,1
32817949,Rational Design of SARS-CoV-2 Spike Glycoproteins To Increase Immunogenicity By T Cell Epitope Engineering.,bioRxiv : the preprint server for biology,9,1
32817948,Bi-paratopic and multivalent human VH domains neutralize SARS-CoV-2 by targeting distinct epitopes within the ACE2 binding interface of Spike.,bioRxiv : the preprint server for biology,9,1
32817941,Elicitation of potent neutralizing antibody responses by designed protein nanoparticle vaccines for SARS-CoV-2.,bioRxiv : the preprint server for biology,9,1
32817938,An ultra-high affinity synthetic nanobody blocks SARS-CoV-2 infection by locking Spike into an inactive conformation.,bioRxiv : the preprint server for biology,9,1
32817270,In situ structural analysis of SARS-CoV-2 spike reveals flexibility mediated by three hinges.,"Science (New York, N.Y.)",9,1
32817223,Cryo-electron Microscopy Structure of the Swine Acute Diarrhea Syndrome Coronavirus Spike Glycoprotein Provides Insights into Evolution of Unique Coronavirus Spike Proteins.,Journal of virology,9,1
32814893,Progress report on the coronavirus pandemic.,Nature,9,1
32814760,Comparison of nonhuman primates identified the suitable model for COVID-19.,Signal transduction and targeted therapy,9,1
32814566,Considerations for target oxygen saturation in COVID-19 patients: are we under-shooting?,BMC medicine,9,1
32810867,The Cellular basis of the loss of smell in 2019-nCoV-infected individuals.,Briefings in bioinformatics,9,1
32810751,The development of Coronavirus 3C-Like protease (3CL<sup>pro</sup>) inhibitors from 2010 to 2020.,European journal of medicinal chemistry,9,1
32807895,An integrated drug repurposing strategy for the rapid identification of potential SARS-CoV-2 viral inhibitors.,Scientific reports,9,1
32807412,Call to Action: SARS-CoV-2 and CerebrovAscular DisordErs (CASCADE).,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,9,1
32806067,Enhanced Binding of SARS-CoV-2 Spike Protein to Receptor by Distal Polybasic Cleavage Sites.,ACS nano,9,1
32805734,Structures and distributions of SARS-CoV-2 spike proteins on intact virions.,Nature,9,1
32805314,Unravelling host-pathogen interactions: ceRNA network in SARS-CoV-2 infection (COVID-19).,Gene,9,1
32804015,A novel biparatopic hybrid antibody-ACE2 fusion that blocks SARS-CoV-2 infection: implications for therapy.,mAbs,9,1
32802983,"Study of the structural, chemical descriptors and optoelectronic properties of the drugs Hydroxychloroquine and Azithromycin.",Heliyon,9,1
32801804,Current Status of Laboratory Diagnosis for COVID-19: A Narrative Review.,Infection and drug resistance,9,1
32801052,"Derivatization and combination therapy of current COVID-19 therapeutic agents: a review of mechanistic pathways, adverse effects, and binding sites.",Drug discovery today,9,1
32800805,COVID-19 Vaccine: A comprehensive status report.,Virus research,9,1
32800800,In-hospital use of ACEI/ARB is associated with lower risk of mortality and critic illness in COVID-19 patients with hypertension.,The Journal of infection,9,1
32799894,Severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) and coronavirus disease 19 (COVID-19) - anatomic pathology perspective on current knowledge.,Diagnostic pathology,9,1
32798444,Approaches and Challenges in SARS-CoV-2 Vaccine Development.,Cell host & microbe,9,1
32795893,Coronavirus disease 2019 (COVID-19): Immunological approaches and emerging pharmacologic treatments.,International immunopharmacology,9,1
32793906,Cross-neutralization of a SARS-CoV-2 antibody to a functionally conserved site is mediated by avidity.,bioRxiv : the preprint server for biology,9,1
32793901,Structural analysis of full-length SARS-CoV-2 spike protein from an advanced vaccine candidate.,bioRxiv : the preprint server for biology,9,1
32793875,A Rational Design of a Multi-Epitope Vaccine Against SARS-CoV-2 Which Accounts for the Glycan Shield of the Spike Glycoprotein.,ChemRxiv : the preprint server for chemistry,9,1
32793693,Children with SARS-CoV-2 infection during an epidemic in China (outside of Hubei province).,Annals of translational medicine,9,1
32793517,Association Between ABO Blood Group System and COVID-19 Susceptibility in Wuhan.,Frontiers in cellular and infection microbiology,9,1
32791978,Sequence-based prediction of SARS-CoV-2 vaccine targets using a mass spectrometry-based bioinformatics predictor identifies immunogenic T cell epitopes.,Genome medicine,9,1
32791497,"Obesity and COVID-19: A Perspective from the European Association for the Study of Obesity on Immunological Perturbations, Therapeutic Challenges, and Opportunities in Obesity.",Obesity facts,9,1
32790406,Does SARS-CoV-2 Bind to Human ACE2 More Strongly Than Does SARS-CoV?,The journal of physical chemistry. B,9,1
32788834,The renin angiotensin aldosterone system and COVID-19.,Saudi pharmaceutical journal : SPJ : the official publication of the Saudi Pharmaceutical Society,9,1
32788194,Optimized Pseudotyping Conditions for the SARS-COV-2 Spike Glycoprotein.,Journal of virology,9,1
32787330,Dynamic Asymmetry Exposes 2019-nCoV Prefusion Spike.,The journal of physical chemistry letters,9,1
32787225,Structure of Furin Protease Binding to SARS-CoV-2 Spike Glycoprotein and Implications for Potential Targets and Virulence.,The journal of physical chemistry letters,9,1
32786452,Advanced Analysis of Biosensor Data for SARS-CoV-2 RBD and ACE2 Interactions.,Analytical chemistry,9,1
32786343,Fragile Endothelium and Brain Dysregulated Neurochemical Activity in COVID-19.,ACS chemical neuroscience,9,1
32784899,SARS-CoV-2 Entry Inhibitors: Small Molecules and Peptides Targeting Virus or Host Cells.,International journal of molecular sciences,9,1
32784685,Vaccine Candidates against Coronavirus Infections. Where Does COVID-19 Stand?,Viruses,9,1
32784499,Emerging Therapeutic Modalities against COVID-19.,"Pharmaceuticals (Basel, Switzerland)",9,1
32784234,Peripheral facial paralysis as presenting symptom of COVID-19 in a pregnant woman.,BMJ case reports,9,1
32783610,Pathophysiology of COVID-19: Mechanisms Underlying Disease Severity and Progression.,"Physiology (Bethesda, Md.)",9,1
32781614,Second Update for Anaesthetists on Clinical Features of COVID-19 Patients and Relevant Management.,Journal of clinical medicine,9,1
32780149,Advances in research on ACE2 as a receptor for 2019-nCoV.,Cellular and molecular life sciences : CMLS,9,1
32779780,Atomistic simulation reveals structural mechanisms underlying D614G spike glycoprotein-enhanced fitness in SARS-COV-2.,Journal of computational chemistry,9,1
32778421,The outbreak of the novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2): A review of the current global status.,Journal of infection and public health,9,1
32774232,Focus on Characteristics of COVID-19 with the Special Reference to the Impact of COVID-19 on the Urogenital System.,Current urology,9,1
32773101,Where are we with understanding of COVID-19?,Advances in biological regulation,9,1
32771976,Molecular and Immunological Diagnostic Tests of COVID-19: Current Status and Challenges.,iScience,9,1
32771700,Functional prediction and comparative population analysis of variants in genes for proteases and innate immunity related to SARS-CoV-2 infection.,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",9,1
32771622,Global multi-omics and systems pharmacological strategy unravel the multi-targeted therapeutic potential of natural bioactive molecules against COVID-19: An in silico approach.,Genomics,9,1
32770858,"Updated information on new coronavirus disease 2019 occurrence, drugs, and prediction of a potential receptor.",Journal of biochemical and molecular toxicology,9,1
32770567,Epigallocatechin gallate and theaflavin gallate interaction in SARS-CoV-2 spike-protein central channel with reference to the hydroxychloroquine interaction: Bioinformatics and molecular docking study.,Drug development research,9,1
32768971,Natural history of COVID-19 and current knowledge on treatment therapeutic options.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,9,1
32768882,Targeting SARS-CoV2 Spike Protein Receptor Binding Domain by Therapeutic Antibodies.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,9,1
32768580,Structural analysis of ACE2 variant N720D demonstrates a higher binding affinity to TMPRSS2.,Life sciences,9,1
32768565,COVID-19: Time to exonerate the pangolin from the transmission of SARS-CoV-2 to humans.,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",9,1
32768490,Melatonin potentials against viral infections including COVID-19: Current evidence and new findings.,Virus research,9,1
32767867,"Current Status of Etiology, Epidemiology, Clinical Manifestations and Imagings for COVID-19.",Korean journal of radiology,9,1
32767263,Management and Reconfiguration of a Radiology Department under the Threat of Coronavirus Disease 2019: Experience from Wuhan.,Current medical science,9,1
32766586,Engineered ACE2 receptor traps potently neutralize SARS-CoV-2.,bioRxiv : the preprint server for biology,9,1
32766541,Scoring systems for predicting mortality for severe patients with COVID-19.,EClinicalMedicine,9,1
32765482,Therapeutic Strategies Against COVID-19 and Structural Characterization of SARS-CoV-2: A Review.,Frontiers in microbiology,9,1
32765013,Molecular Basis for Pathogenicity of Human Coronaviruses.,Infection and drug resistance,9,1
32764417,The Global Emergency of Novel Coronavirus (SARS-CoV-2): An Update of the Current Status and Forecasting.,International journal of environmental research and public health,9,1
32763812,The D614G substitution in the S gene and clinical information for patients with COVID-19 detected in Hong Kong.,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,9,1
32762561,Diabetes and COVID-19 risk: an miRNA perspective.,American journal of physiology. Heart and circulatory physiology,9,1
32762417,"Effect of mutation on structure, function and dynamics of receptor binding domain of human SARS-CoV-2 with host cell receptor ACE2: a molecular dynamics simulations study.",Journal of biomolecular structure & dynamics,9,1
32761481,Update on recommendations for the diagnosis and treatment of SARS-CoV-2 infection in children.,European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,9,1
32760887,Pulmonary rehabilitation principles in SARS-COV-2 infection (COVID-19): A guideline for the acute and subacute rehabilitation.,Turkish journal of physical medicine and rehabilitation,9,1
32760350,"Association Between Diabetes and COVID-19: A Retrospective Observational Study With a Large Sample of 1,880 Cases in Leishenshan Hospital, Wuhan.",Frontiers in endocrinology,9,1
32758675,Immunoinformatic construction of an adenovirus-based modular vaccine platform and its application in the design of a SARS-CoV-2 vaccine.,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",9,1
32758625,Role of comorbidities like diabetes on severe acute respiratory syndrome coronavirus-2: A review.,Life sciences,9,1
32756606,Development and simulation of fully glycosylated molecular models of ACE2-Fc fusion proteins and their interaction with the SARS-CoV-2 spike protein binding domain.,PloS one,9,1
32756480,COVID-19: The Immune Responses and Clinical Therapy Candidates.,International journal of molecular sciences,9,1
